shift_id,worker_id,extracted_at,shift_duration_hours,shift_start_hour,is_night_shift,day_of_week,total_upi_amount,total_pos_amount,total_digital_amount,upi_transaction_count,pos_transaction_count,avg_transaction_amount,max_transaction_amount,total_volume_dispensed,expected_cash_from_volume,nozzle_count_active,worker_avg_variance,worker_variance_std,worker_shift_count,worker_flagged_rate,label,scenario
32cc02f2-8388-49ce-8c64-669ddcdfda12,6b40732c-0395-4330-a3c3-2b93957adda3,2026-04-20T11:28:18.688158,7.51,16,False,6,78640.87,78043.73,156684.6,44,29,2146.36,4185.25,1526.85,152685.0,6,29.8,72.79,15,0.12,unknown,normal
fc07bcb7-c6aa-4ab8-bf4d-ca37380c6ad5,d337ac22-cd7d-4212-bff2-219cb06432b2,2026-04-20T11:28:18.688184,7.64,7,False,3,48468.63,36836.8,85305.43,24,14,2244.88,5735.11,1206.8,120680.0,3,4530.84,1560.81,34,0.6025,worker,suspicious_worker
159ebd8d-faf8-4e21-a508-a77637c1b0a0,f8b22923-bd8b-4c4b-ba25-560b6256c214,2026-04-20T11:28:18.688208,8.24,7,False,4,101587.98,47167.96,148755.94,48,11,2521.29,5674.31,1450.2,145020.0,3,24.06,93.62,21,0.1444,unknown,normal
fe8858f5-f408-4008-b31b-a51b030de313,d779c2c5-9ed7-4598-9a31-2a9e1d8e7d08,2026-04-20T11:28:18.688231,6.82,16,False,6,115510.32,69968.45,185478.77,53,15,2727.63,5187.4,1865.19,186519.0,3,98.29,93.38,31,0.0656,unknown,normal
92f5fa36-096a-42dc-bf7e-206ac29a2693,ec417d37-943f-42b1-81c3-fd824f7444db,2026-04-20T11:28:18.688257,9.44,8,False,3,36211.82,70377.09,106588.91,25,14,2733.05,4493.23,1108.61,110861.0,5,153.66,15.42,36,0.1018,unknown,normal
9deaebe3-c2af-4b9e-942a-131dfee18dcd,b29d7e9c-542b-4931-9c24-3b86abc55ef8,2026-04-20T11:28:18.688281,9.84,7,False,0,55083.96,107167.4,162251.36,24,18,3863.13,9244.51,1655.96,165596.0,5,75.1,82.77,17,0.0078,unknown,normal
3c479f81-e121-447e-836c-0ffedb7af5af,258dba89-3d2a-433b-b134-05581b41f5c8,2026-04-20T11:28:18.688304,8.39,7,False,3,95909.92,45187.44,141097.36,32,6,3713.09,6751.65,1410.35,141035.0,6,13.09,2.89,50,0.0351,unknown,normal
b4de7526-5429-4346-a344-abf6902d6297,1f1a825d-7194-448a-9626-a0567dca112c,2026-04-20T11:28:18.688329,9.08,2,True,5,14322.04,21893.62,36215.66,5,5,3621.57,13416.96,481.21,48121.0,3,442.64,672.22,11,0.3349,time_window,night_anomaly
8629da65-1ed4-425f-8e4d-344fb49e5cf3,a5a9796e-fce6-4e3d-9c12-98191a1199a2,2026-04-20T11:28:18.688356,8.16,7,False,6,78291.92,36079.52,114371.44,50,19,1657.56,2555.61,1094.19,109419.0,6,192.22,62.07,20,0.0001,unknown,normal
930f4c2f-8887-4870-801f-3148a9ca1b99,3d388151-dd24-4c9d-842c-de9a09eaf8a9,2026-04-20T11:28:18.688380,9.93,2,True,2,22125.86,50316.91,72442.77,13,4,4261.34,16003.37,1071.59,107159.0,4,778.23,245.27,22,0.2689,time_window,night_anomaly
97b84980-2acf-48d4-b9ff-09c594bd93e7,a23aed14-54cb-4497-ae1d-d67ffe14b1eb,2026-04-20T11:28:18.688404,7.58,6,False,6,40068.36,57236.12,97304.48,42,11,1835.93,3874.63,967.58,96758.0,5,176.79,94.54,50,0.0392,unknown,normal
761cdb67-5124-459f-92c7-b1ffdcea72f7,f2a5107a-c9ca-433d-84c9-6eb8d32f5efe,2026-04-20T11:28:18.688428,7.81,7,False,5,24142.13,25746.57,49888.7,15,2,2934.63,8425.4,593.21,59321.0,1,552.51,50.72,20,0.0509,nozzle,nozzle_issues
f4a38b73-be76-4454-b85a-dfa46d527855,c0d9208e-8fdc-4145-9a36-f8eee2eac65a,2026-04-20T11:28:18.688452,6.69,15,False,5,86928.69,81782.13,168710.82,56,25,2082.85,3285.74,1643.96,164396.0,3,178.51,81.61,38,0.1008,unknown,normal
f13c8cac-46e7-4845-acae-0273d7f846ac,97aa221a-73e5-457a-83b0-e1603e25f8ee,2026-04-20T11:28:18.688480,9.25,15,False,2,81652.76,49044.38,130697.14,15,8,5682.48,11152.96,1264.1,126410.0,4,88.92,22.15,11,0.1138,unknown,normal
e525ef05-fb4a-4cbe-a17e-293ab394020f,90b5773c-8a99-4c4c-b25c-b1791787b06e,2026-04-20T11:28:18.688507,8.84,7,False,0,88054.97,53202.33,141257.3,17,6,6141.62,24322.28,1779.54,177954.0,5,1628.79,1239.26,28,0.3532,worker,suspicious_worker
b12ba433-4bb9-40c3-82fb-452441785e3b,de95ed6e-f30e-4d93-be26-a0eead043660,2026-04-20T11:28:18.688531,9.3,3,True,6,10809.74,44976.64,55786.38,72,38,507.15,3086.65,832.04,83204.0,1,2940.82,2237.92,8,0.2596,unknown,random_noise
c5168716-3ca7-4b9d-8d1e-9e9cab348739,4fb7260d-1eea-47c0-a674-1f910dd0f74e,2026-04-20T11:28:18.688555,6.91,15,False,5,96252.75,72259.47,168512.22,59,26,1982.5,4030.31,1738.7,173870.0,5,136.14,88.31,10,0.1407,unknown,normal
c82de6b2-7e6e-4d66-801f-f5691ee2b3fc,f9155d42-1777-49eb-ba22-e8449f5797a3,2026-04-20T11:28:18.688579,9.77,6,False,6,102860.3,44495.03,147355.33,18,4,6697.97,22507.5,1926.51,192651.0,6,3234.51,1275.89,17,0.7477,worker,suspicious_worker
b45f8e41-5284-476a-b63c-a65b4b16956b,fff8a4c3-d8fe-4fac-962e-00e7829c2914,2026-04-20T11:28:18.688602,7.11,14,False,4,48076.36,79162.55,127238.91,20,23,2959.04,6828.5,1338.63,133863.0,4,195.62,42.38,14,0.1375,unknown,normal
2741e95b-7600-465e-8688-c833cb3038aa,eb607573-224f-4b09-9fdc-d66a47a1d0a8,2026-04-20T11:28:18.688626,7.32,6,False,5,69836.81,77878.57,147715.38,16,23,3787.57,8700.88,1550.35,155035.0,5,168.1,24.72,40,0.0358,unknown,normal
3df0f176-147a-43e4-b973-81f47d59c9ca,72b7e82b-f9e3-4098-8c50-66dff78ec9e3,2026-04-20T11:28:18.688651,6.22,8,False,4,111726.41,71341.67,183068.08,54,19,2507.78,5677.86,1752.93,175293.0,6,115.79,8.55,13,0.1375,unknown,normal
89b8b670-5b1a-4491-9036-19126b179ca3,d9cba1cc-85c7-41a8-a154-b651b612af8f,2026-04-20T11:28:18.688675,9.56,16,False,0,103265.06,63035.37,166300.43,18,14,5196.89,10969.28,1739.18,173918.0,6,13.16,67.76,45,0.0078,unknown,normal
188d19cb-6d8c-421f-9aef-224326991aad,f943f832-7fb6-4748-b23c-bc26da13cfff,2026-04-20T11:28:18.688699,7.61,15,False,6,20255.47,12680.79,32936.26,5,9,2352.59,4883.69,364.44,36444.0,2,715.96,266.73,15,0.1802,nozzle,nozzle_issues
ee239590-24a3-44cc-aef5-d409326e0c9c,6a089d26-b824-4783-90b7-906e96d696b9,2026-04-20T11:28:18.688724,6.1,15,False,2,32874.6,74940.86,107815.46,32,4,2994.87,9540.98,1505.38,150538.0,4,4665.29,688.97,47,0.4653,worker,suspicious_worker
559f9c3a-11f6-47ee-aae6-7c7565b27b68,bfecd316-f9b4-4f84-912f-152c00d7a465,2026-04-20T11:28:18.688751,8.9,14,False,1,36446.45,75974.42,112420.87,34,23,1972.3,3818.07,1091.78,109178.0,5,62.24,88.52,19,0.0221,unknown,normal
b4aba6c0-2317-404a-8c18-a8fc320b2c8e,54a7a9a3-0b29-44be-a3c8-b6732ce3c600,2026-04-20T11:28:18.688775,7.37,8,False,0,51658.85,92704.08,144362.93,30,21,2830.65,6564.8,1421.22,142122.0,3,84.41,19.54,22,0.0961,unknown,normal
bc0c1053-047c-448e-a7d8-f4fb844dc39b,f3b0d6b9-05aa-4f3b-bee1-293c6ffa05c4,2026-04-20T11:28:18.688801,6.27,7,False,5,68036.67,71680.22,139716.89,59,15,1888.07,4440.76,1370.87,137087.0,5,123.22,41.87,20,0.0157,unknown,normal
2f1e41b4-29a4-4e88-b6e9-8446a17356a1,fe8bea1c-b21e-4242-8f6d-e90a00e66777,2026-04-20T11:28:18.688825,11.64,1,True,1,33726.51,48943.37,82669.88,10,4,5904.99,16044.2,1135.96,113596.0,4,1606.19,833.19,30,0.322,time_window,night_anomaly
4327e669-8a2d-45d4-bbd0-5883b940f2c0,95b90b22-db85-435b-a97e-23ddbdab9362,2026-04-20T11:28:18.688849,6.74,6,False,2,41767.47,38265.75,80033.22,24,14,2106.14,4086.77,811.87,81187.0,5,8.78,2.97,22,0.0426,unknown,normal
e4c53be0-3f5a-45bf-8022-dcb090ba30c4,d572d9a2-0f24-40cc-bb63-039ee3ab1af6,2026-04-20T11:28:18.688872,7.05,7,False,2,67009.24,110078.83,177088.07,26,13,4540.72,10946.08,1817.04,181704.0,3,166.29,13.72,17,0.0508,unknown,normal
51df82aa-7583-4961-9ce7-7622163fe18d,d830851d-4950-448b-bca1-ed84b425d619,2026-04-20T11:28:18.688897,7.82,8,False,6,61591.0,58993.45,120584.45,54,18,1674.78,3983.28,1246.82,124682.0,3,23.7,88.27,18,0.1192,unknown,normal
1428947e-5ec2-4f4f-99c4-0fd1e0b44d99,51ec78a1-a0bc-4283-b89a-5552a1350575,2026-04-20T11:28:18.688923,7.51,8,False,2,63330.35,95863.19,159193.54,17,29,3460.73,7323.0,1519.46,151946.0,4,170.89,29.42,19,0.0492,unknown,normal
4245b31e-2f82-46bb-a8c3-3b088190b53c,518760cc-17e3-4d84-ac1b-70ea232068e6,2026-04-20T11:28:18.688947,9.18,7,False,6,70462.63,71714.86,142177.49,20,30,2843.55,5603.69,1409.92,140992.0,3,33.49,38.81,42,0.0561,unknown,normal
9a2fff42-7948-416d-b153-73617c411319,aa412cde-f7af-44b8-b2f1-675364d9d587,2026-04-20T11:28:18.688976,6.72,16,False,2,97444.86,45373.19,142818.05,45,13,2462.38,5124.67,1430.57,143057.0,3,41.44,89.49,38,0.1295,unknown,normal
d79c537b-bc9b-488c-9eed-5c8b47d2713c,2a77a22a-0e71-4bdf-94c0-8873586514d4,2026-04-20T11:28:18.689000,7.22,14,False,4,41085.43,61165.02,102250.45,20,9,3525.88,7938.95,988.65,98865.0,5,88.9,35.16,47,0.0062,unknown,normal
7f8fc4f4-77f6-4573-ad13-0cc82b7d2cf5,75fc1ce1-113a-4da3-9ae6-44c0fc1e5129,2026-04-20T11:28:18.689024,7.35,14,False,3,64948.82,65204.65,130153.47,32,17,2656.19,4049.94,1319.01,131901.0,6,46.76,64.54,32,0.1352,unknown,normal
7b2cd52b-7383-4a0c-9413-c421a4404333,47ee2aa9-50e5-4748-aea8-00f007901735,2026-04-20T11:28:18.689050,8.01,15,False,5,34174.3,53206.41,87380.71,22,7,3013.13,5605.14,893.79,89379.0,4,66.75,67.51,26,0.0454,unknown,normal
3f685781-928d-4b1b-974d-bb31b9033e60,77b162cf-f763-48d2-8679-085220566198,2026-04-20T11:28:18.689074,8.73,8,False,1,31021.13,13335.19,44356.32,13,2,2957.09,7851.41,482.26,48226.0,2,675.62,324.09,17,0.2392,nozzle,nozzle_issues
36c4a547-07d8-487f-9fab-28a3b9d747dd,1bc9e505-de7d-48db-b5bb-8da48a3ab706,2026-04-20T11:28:18.689098,9.03,6,False,3,28865.05,13546.41,42411.46,17,5,1927.79,3547.88,461.64,46164.0,1,432.11,230.54,30,0.1605,nozzle,nozzle_issues
c1936340-3f04-4b93-8295-4615bb590418,059b7f45-5d82-4b32-bf1a-19e805ec8d47,2026-04-20T11:28:18.689121,9.26,8,False,6,44052.79,49374.97,93427.76,59,18,1213.35,2074.32,903.05,90305.0,6,170.59,3.01,18,0.0866,unknown,normal
33b349cf-82db-4004-b637-81a44f14df1a,736c58ac-0f27-4286-8d56-f0fd36201179,2026-04-20T11:28:18.689145,9.77,6,False,3,79850.57,103322.81,183173.38,41,18,3104.63,6785.98,1772.48,177248.0,6,152.57,69.05,29,0.0489,unknown,normal
ab6f1d44-3150-4bc9-a44a-98307b345859,6f650ab2-5ca2-4429-a925-81f9aaaebb52,2026-04-20T11:28:18.689169,9.14,7,False,1,109156.31,97862.86,207019.17,53,24,2688.56,5575.75,1972.69,197269.0,6,196.03,20.42,35,0.0096,unknown,normal
c8da380f-0c25-4029-b833-da9980468adc,f1b3958a-c91b-4feb-bed4-6536f4d3c4d6,2026-04-20T11:28:18.689193,7.9,8,False,4,83591.02,114558.56,198149.58,25,8,6004.53,13059.17,1954.33,195433.0,4,6.41,68.9,41,0.004,unknown,normal
894b7923-d698-45e7-88d6-8118765918a1,d5c62ab5-439e-4da8-ad65-78008ba55f26,2026-04-20T11:28:18.689220,9.65,14,False,2,52260.28,50259.45,102519.73,44,6,2050.39,3831.47,1047.07,104707.0,3,34.37,85.97,36,0.0587,unknown,normal
bf39bb9e-b744-4db8-8d1f-d0d8b478c128,579763c9-21a4-4d76-8d01-ad741f7fba92,2026-04-20T11:28:18.689247,2.68,13,False,3,64611.63,248308.38,312920.01,26,19,6953.78,34002.64,2229.43,222943.0,7,793.91,1725.27,19,0.5875,unknown,random_noise
dd2403a0-1d5a-411b-ad9b-0a3b72827565,24eb178e-f4fa-469f-8bc4-6804379d667b,2026-04-20T11:28:18.689270,8.74,8,False,1,25396.72,52605.91,78002.63,40,24,1218.79,2812.44,808.93,80893.0,5,182.06,87.92,39,0.0694,unknown,normal
11b592dc-e323-4e99-a86f-7820aedbfa2d,5dfe996c-b21e-47e6-8a09-a86579bfb8bb,2026-04-20T11:28:18.689295,6.36,16,False,3,77599.16,48181.82,125780.98,40,24,1965.33,4566.31,1216.14,121614.0,4,83.01,17.96,49,0.11,unknown,normal
c414ad92-1360-4737-a490-c647496ea9c9,3a2c7a49-2c3c-4da1-ad5b-122bafbe4a2f,2026-04-20T11:28:18.689321,9.64,7,False,5,99473.14,47182.93,146656.07,30,10,3666.4,6503.37,1482.34,148234.0,5,133.33,6.67,23,0.1363,unknown,normal
1d33c328-3c77-45a6-977b-6caaa2b5ee2f,da0de638-2bfa-451d-af6e-3c5fa07df9d0,2026-04-20T11:28:18.689347,9.05,6,False,2,51964.65,33698.58,85663.23,35,18,1616.29,3153.28,891.84,89184.0,5,41.47,4.46,11,0.011,unknown,normal
d1a07e5f-ed0b-4899-aecd-ffb862434801,28bc648b-7fe7-4113-acec-5847e40e0ce9,2026-04-20T11:28:18.689372,9.0,14,False,2,64406.61,76013.85,140420.46,10,7,8260.03,18414.63,1695.15,169515.0,4,2644.89,1623.01,46,0.5576,worker,suspicious_worker
22e53b26-2612-4e37-8583-16fe8dd23191,c77a77f2-4982-4991-9734-ea76b61a4bc5,2026-04-20T11:28:18.689396,8.63,16,False,3,63620.31,36313.41,99933.72,25,5,3331.12,7018.63,968.31,96831.0,4,58.83,53.47,35,0.0253,unknown,normal
ae1d95b8-49d5-438c-932e-fceaefccdc98,2992a59c-e13b-42e1-b7ee-9c945d9fd8e0,2026-04-20T11:28:18.689420,6.04,8,False,1,56562.62,39999.36,96561.98,38,13,1893.37,5802.42,1328.79,132879.0,6,3938.6,1754.75,48,0.6385,worker,suspicious_worker
bb07a2f4-4ba3-47da-a672-a09a729c3ca4,7833c4f3-ef0d-4458-b79f-2ee8b3cc9a1d,2026-04-20T11:28:18.689443,9.59,14,False,5,25000.32,57818.86,82819.18,34,9,1926.03,6807.03,1169.99,116999.0,4,2811.26,857.81,20,0.3572,worker,suspicious_worker
95408f4c-f36a-41b9-9acf-dc02d22f8652,6462e7ac-d8d5-467c-914b-9600113a2c92,2026-04-20T11:28:18.689468,6.06,7,False,5,101721.08,54074.35,155795.43,57,10,2325.3,5171.49,1602.74,160274.0,3,83.14,10.77,30,0.0484,unknown,normal
3b782eb0-c53a-40f9-821c-b9f566e3fbb3,6d4e6223-d95a-4be5-9b6d-bc6e21feb57f,2026-04-20T11:28:18.689492,8.5,15,False,3,53339.83,85021.18,138361.01,21,8,4771.07,11198.86,1926.71,192671.0,6,3788.97,517.97,28,0.5564,worker,suspicious_worker
b84b2e88-ed89-425d-9bc5-b7a0b1ef724f,d2439182-88cd-4124-ba50-a91119b6832d,2026-04-20T11:28:18.689516,9.26,16,False,4,46065.1,72835.78,118900.88,34,29,1887.32,3961.24,1242.78,124278.0,3,142.51,79.13,46,0.0257,unknown,normal
23e22fab-d888-479b-9e9d-e9ecc10024ba,2dfe339b-7d1d-4f45-b088-4d2aa854d723,2026-04-20T11:28:18.689542,8.8,20,False,5,19701.48,128506.37,148207.85,22,40,2390.45,18778.05,1165.7,116570.0,5,4890.11,1999.11,4,0.3351,unknown,random_noise
dd01ce49-e9e4-481b-8672-3fce0a8d38bc,6f199ee1-b7c5-442a-80d3-5be9d359e128,2026-04-20T11:28:18.689566,8.34,14,False,4,61672.72,53606.1,115278.82,10,6,7204.93,14715.54,1568.71,156871.0,3,2580.97,1606.87,30,0.6289,worker,suspicious_worker
0f9872cb-3508-4a07-86c2-998539fe57a3,74826429-c658-4b3f-97c9-9d048102fb87,2026-04-20T11:28:18.689590,7.5,8,False,1,30034.08,65262.98,95297.06,53,19,1323.57,2963.81,982.0,98200.0,5,26.85,31.75,12,0.0781,unknown,normal
a59fb94e-8fa6-47ce-a4b3-a7c43d33cdc3,be0cf28a-4ba1-4c09-9221-eefb4d2af1b5,2026-04-20T11:28:18.689617,9.42,9,False,6,1431.37,4477.3,5908.67,69,3,82.06,751.64,71.08,7108.0,3,4007.26,2088.83,14,0.6081,unknown,random_noise
002b9b89-150a-428b-8e26-89b47bb78a19,3c7be048-785e-446a-9132-ea48587347ec,2026-04-20T11:28:18.689643,7.29,14,False,5,27456.62,56254.13,83710.75,27,6,2536.69,5414.23,807.25,80725.0,4,187.65,12.56,21,0.0889,unknown,normal
eb917ee5-6ea2-4865-a1b6-b7b158ffbc51,b7a3ad18-da51-4d92-9c2a-67f92b079e75,2026-04-20T11:28:18.689667,9.73,7,False,4,8709.78,11803.84,20513.62,11,5,1282.1,2738.6,231.27,23127.0,1,312.17,251.75,25,0.0903,nozzle,nozzle_issues
9531566e-1146-4d47-a18a-f9fde645d611,d3b4793c-4e84-443f-ad0d-6b7b321a45e2,2026-04-20T11:28:18.689698,9.92,0,True,3,15928.88,32811.74,48740.62,12,7,2565.3,10981.98,702.17,70217.0,3,333.68,443.28,7,0.3277,time_window,night_anomaly
99e8cbbf-3b13-4a7f-a9eb-03820754fe2c,04adf9a5-ac0f-48fb-8d95-bbac698b6713,2026-04-20T11:28:18.689722,10.38,23,True,4,21678.0,42250.91,63928.91,10,5,4261.93,13320.41,981.32,98132.0,4,1117.44,399.91,27,0.2408,time_window,night_anomaly
2e7a98d0-28dc-42ff-b614-03c1b1774cee,711bbccd-5297-43b5-811b-25f1ce3c131f,2026-04-20T11:28:18.689746,6.76,6,False,6,71130.69,72110.04,143240.73,41,17,2469.67,6101.3,1400.84,140084.0,5,76.81,30.78,47,0.0107,unknown,normal
5ac42a0a-6e2a-4b36-bc79-78c2efa3e44f,9170f820-0ea7-4bbc-bba6-3ac83e63c01e,2026-04-20T11:28:18.689770,11.97,22,True,3,31078.04,41384.33,72462.37,7,6,5574.03,19669.78,1145.7,114570.0,3,1379.47,431.36,6,0.2953,time_window,night_anomaly
ba50259b-5f22-4f91-966c-c3c7959efcbd,8cbd6059-a250-4573-97d3-f6aca3216465,2026-04-20T11:28:18.689800,10.94,23,True,3,12694.85,19915.77,32610.62,13,1,2329.33,9532.58,427.61,42761.0,4,551.4,644.89,26,0.1442,time_window,night_anomaly
bdf2b3af-dc8a-42e4-8450-36d06c870db7,125a0865-4c86-4fc6-8e76-942ccd833ef0,2026-04-20T11:28:18.689824,8.31,16,False,6,32197.11,63365.3,95562.41,60,17,1241.07,2355.14,993.71,99371.0,3,103.71,18.88,37,0.0249,unknown,normal
b11654fb-7167-4382-94ef-65a2d3335452,56b23532-d03d-439d-8fc7-5ab5ed9f1def,2026-04-20T11:28:18.689849,8.77,15,False,4,66506.3,90647.83,157154.13,41,29,2245.06,5335.16,1590.18,159018.0,3,21.85,57.26,32,0.1221,unknown,normal
fbf22a9e-b219-4211-bd35-cb23abd8af11,b8f73143-93b8-44cd-a973-ef648879e0e5,2026-04-20T11:28:18.689872,6.84,16,False,3,57231.73,98560.44,155792.17,46,5,3054.75,4878.04,1638.81,163881.0,6,104.99,65.45,37,0.0256,unknown,normal
daaed523-b8d8-4b9c-a077-2536582df09e,ac480b65-7780-4f82-9f95-e4c7b6faefae,2026-04-20T11:28:18.689899,8.82,7,False,3,51102.65,55302.61,106405.26,28,10,2800.14,4762.87,1018.38,101838.0,4,161.84,19.19,36,0.0661,unknown,normal
e4b0f4ee-2659-4082-8a7a-bb8ca15fbeb5,d8eea6b5-9683-422c-8dd5-7273cbb6b7f9,2026-04-20T11:28:18.689924,8.44,23,True,0,12131.57,30731.81,42863.38,8,1,4762.6,17892.8,634.5,63450.0,3,1124.83,784.48,5,0.1183,time_window,night_anomaly
f2ac3150-4379-4033-baf5-d4ba6b47e797,b6dac85a-c6b8-404c-9a4b-adcd0047f598,2026-04-20T11:28:18.689949,6.03,15,False,6,24579.22,23716.29,48295.51,5,8,3715.04,8932.73,595.05,59505.0,2,752.49,215.63,15,0.1709,nozzle,nozzle_issues
162d7fe9-cedc-4dae-8839-8578ff2b9257,8419131f-0b94-45df-a2ea-3deea58c7876,2026-04-20T11:28:18.689976,8.73,8,False,2,105209.72,80662.89,185872.61,39,24,2950.36,4594.42,1780.22,178022.0,5,174.62,80.63,10,0.0685,unknown,normal
0fa4a7e2-8200-4257-bf8c-598f3d8748f8,2d9b95ef-7e56-4141-9cec-09c379157198,2026-04-20T11:28:18.690000,8.9,7,False,0,52051.31,74352.16,126403.47,32,15,2689.44,9762.95,1522.29,152229.0,5,3081.71,1529.28,45,0.5817,worker,suspicious_worker
22b3a099-fbdf-4062-953a-b16e6b5fe48e,6bb57175-427a-4408-bd38-2b8e51aef587,2026-04-20T11:28:18.690023,6.01,16,False,6,61264.64,33079.55,94344.19,35,14,1925.39,5104.31,1186.62,118662.0,6,2317.46,1226.8,20,0.5068,worker,suspicious_worker
2ee0b928-2444-4432-845d-cc61cdb443bb,b3dbf285-02ee-4a7a-ace4-0e31d3beaf8d,2026-04-20T11:28:18.690048,11.77,1,True,5,35638.35,49157.66,84796.01,7,4,7708.73,31881.97,1085.68,108568.0,4,1789.6,806.38,27,0.2514,time_window,night_anomaly
8667b48b-876d-4e94-8b8e-d19eb5b49671,61a284ee-1fac-40ea-a838-f8bcf4761868,2026-04-20T11:28:18.690071,9.19,8,False,6,104994.11,56556.58,161550.69,25,19,3671.61,9013.99,1607.67,160767.0,6,132.53,24.09,23,0.0256,unknown,normal
32a0276c-1b1e-44ba-921e-5a4f03f0dfc8,83bece96-6273-4f7f-ac3d-b419104a1ea3,2026-04-20T11:28:18.690096,10.8,22,True,3,34648.2,37731.42,72379.62,8,7,4825.31,20743.65,1194.69,119469.0,2,1522.6,699.34,26,0.1369,time_window,night_anomaly
fa3698c5-8065-44f5-81c4-63f279cc672c,fa2c6f1a-d8c7-4f26-bdb9-39abf4a95dc9,2026-04-20T11:28:18.690121,8.14,16,False,3,60073.71,32521.71,92595.42,51,29,1157.44,2805.46,908.53,90853.0,3,128.8,37.7,34,0.0981,unknown,normal
afd0ee28-26cd-496c-a04a-e37568ce04f8,f114f811-9f1f-42a1-ad81-175eb36d5bd4,2026-04-20T11:28:18.690147,9.86,14,False,6,10151.63,14228.43,24380.06,8,3,2216.37,4455.69,293.35,29335.0,1,621.23,90.64,16,0.0755,nozzle,nozzle_issues
8afe4690-133c-46f4-a723-110f21cd04aa,c8b09fbe-3163-49ff-ba53-a031df57f248,2026-04-20T11:28:18.690171,7.52,16,False,0,44493.75,73858.62,118352.37,39,18,2076.36,3778.23,1172.96,117296.0,5,159.5,93.39,18,0.078,unknown,normal
beb01e8e-a49c-4eef-a39d-d0008d27e647,52ec2a84-f9d0-4b03-a848-56f940cc9a67,2026-04-20T11:28:18.690200,6.89,14,False,0,39798.66,71407.97,111206.63,40,7,2366.1,8694.08,1445.95,144595.0,6,3879.93,721.14,33,0.4156,worker,suspicious_worker
a118ccaa-2954-4694-ab8a-c3bac53290c4,f36c725c-2464-4c37-b48d-74b69c00935d,2026-04-20T11:28:18.690224,9.21,16,False,0,78901.73,34440.99,113342.72,13,7,5667.14,22632.84,1518.66,151866.0,6,3708.77,823.56,33,0.6669,worker,suspicious_worker
d5f33172-f886-4cf2-847c-4ca061b4ffb5,c9b92610-c2cc-46cb-90fd-45dcd2fe27ab,2026-04-20T11:28:18.690248,9.92,8,False,1,103285.5,70870.46,174155.96,29,27,3109.93,6952.95,1793.46,179346.0,4,171.36,72.74,29,0.1477,unknown,normal
0e1e912c-f7db-4f18-9bb0-b4725c986af4,90d4c9aa-19fd-4965-b62a-2aaf6506f41c,2026-04-20T11:28:18.690273,9.39,6,False,4,47470.68,49533.24,97003.92,21,15,2694.55,7498.19,1270.74,127074.0,3,3347.46,924.56,27,0.6655,worker,suspicious_worker
703b9e13-2a81-4c95-9ab1-6e3d6812475f,d6b3ffe1-c199-4fc6-961c-7e95fa9bfd3e,2026-04-20T11:28:18.690297,6.39,8,False,6,58332.31,123021.44,181353.75,60,14,2450.73,4797.38,1749.53,174953.0,4,115.43,44.19,40,0.0437,unknown,normal
d503a34b-94b9-46c5-99e2-bd4128511908,400cb19e-7d90-45af-a745-48e15f392204,2026-04-20T11:28:18.690321,6.87,16,False,1,94449.32,65530.42,159979.74,51,8,2711.52,5906.55,1682.38,168238.0,4,75.31,98.27,20,0.1389,unknown,normal
c725a9fa-3779-47be-8817-8b566e19c9ec,7267a3f9-12cb-4fb7-8c9f-02a91afa8065,2026-04-20T11:28:18.690346,9.9,7,False,0,41026.0,53201.22,94227.22,42,9,1847.59,3929.77,940.82,94082.0,6,49.0,11.88,35,0.0733,unknown,normal
76806c74-48a3-42aa-bd8f-316effafe5cf,5b3b2046-8923-4c80-a7a3-db1d6e530a3d,2026-04-20T11:28:18.690370,9.82,16,False,5,62126.6,38380.72,100507.32,31,4,2871.64,10210.01,1250.45,125045.0,6,2463.26,1479.79,38,0.3552,worker,suspicious_worker
e47d8b96-b9a4-4e7f-8d30-2f2790ce6ac5,0796cf76-012a-4a07-b87c-889775e8b86c,2026-04-20T11:28:18.690394,6.49,16,False,5,98294.77,85523.03,183817.8,51,20,2588.98,4592.14,1890.17,189017.0,3,158.87,18.11,40,0.15,unknown,normal
007fd803-f1df-47eb-87f7-d40161158c7b,86f0810d-cc6d-4e1d-ab6d-3741876f42b5,2026-04-20T11:28:18.690419,7.19,7,False,0,61949.22,34113.33,96062.55,27,5,3001.95,8437.46,1190.27,119027.0,3,2878.29,1726.19,48,0.5699,worker,suspicious_worker
ef0226d7-afea-4533-be19-4f21edd9f19d,f7eb2b3f-4f1f-42ab-b99a-b805088557dd,2026-04-20T11:28:18.690443,8.34,16,False,6,101143.16,67093.62,168236.78,57,8,2588.26,4350.0,1748.08,174808.0,4,1.06,44.72,30,0.0185,unknown,normal
e187f26d-695a-489e-aec7-526eb982b2e7,408aa2c4-1568-4f89-b8c3-e0a6f18ff296,2026-04-20T11:28:18.690467,6.82,7,False,0,47943.06,104740.83,152683.89,22,21,3550.79,6386.37,1475.0,147500.0,4,84.61,94.52,10,0.0373,unknown,normal
9f1b687b-ca05-46d0-855a-84662af979a6,2418d7c2-1335-42b7-be54-31d11a8cb82e,2026-04-20T11:28:18.690493,9.78,8,False,5,68920.29,69982.31,138902.6,35,21,2480.4,5979.71,1440.92,144092.0,5,121.23,51.06,16,0.0994,unknown,normal
